,model,enrich,p,target,seed
799,selfies.atomwise,0.41656590084643286,0.1,MTORC1,9.0
800,selfies.atomwise,2.9158214048724997,0.01,PKM2,0.0
801,selfies.atomwise,1.8977485216367829,0.1,PKM2,0.0
802,selfies.atomwise,2.9158214048724997,0.01,PKM2,1.0
803,selfies.atomwise,1.8977485216367829,0.1,PKM2,1.0
804,selfies.atomwise,2.9158214048724997,0.01,PKM2,2.0
805,selfies.atomwise,1.8977485216367829,0.1,PKM2,2.0
806,selfies.atomwise,2.9158214048724997,0.01,PKM2,3.0
807,selfies.atomwise,1.8977485216367829,0.1,PKM2,3.0
808,selfies.atomwise,2.9158214048724997,0.01,PKM2,4.0
809,selfies.atomwise,1.8977485216367829,0.1,PKM2,4.0
810,selfies.atomwise,2.9158214048724997,0.01,PKM2,5.0
811,selfies.atomwise,1.8977485216367829,0.1,PKM2,5.0
812,selfies.atomwise,2.9158214048724997,0.01,PKM2,6.0
813,selfies.atomwise,1.8977485216367829,0.1,PKM2,6.0
814,selfies.atomwise,2.9158214048724997,0.01,PKM2,7.0
815,selfies.atomwise,1.8977485216367829,0.1,PKM2,7.0
816,selfies.atomwise,2.9158214048724997,0.01,PKM2,8.0
817,selfies.atomwise,1.8977485216367829,0.1,PKM2,8.0
818,selfies.atomwise,2.9158214048724997,0.01,PKM2,9.0
819,selfies.atomwise,1.8977485216367829,0.1,PKM2,9.0
820,selfies.atomwise,0.0,0.01,ESR1_ago,0.0
821,selfies.atomwise,0.0,0.1,ESR1_ago,0.0
822,selfies.atomwise,0.0,0.01,ESR1_ago,1.0
823,selfies.atomwise,0.0,0.1,ESR1_ago,1.0
824,selfies.atomwise,0.0,0.01,ESR1_ago,2.0
825,selfies.atomwise,0.0,0.1,ESR1_ago,2.0
826,selfies.atomwise,0.0,0.01,ESR1_ago,3.0
827,selfies.atomwise,0.0,0.1,ESR1_ago,3.0
828,selfies.atomwise,0.0,0.01,ESR1_ago,4.0
829,selfies.atomwise,0.0,0.1,ESR1_ago,4.0
830,selfies.atomwise,0.0,0.01,ESR1_ago,5.0
831,selfies.atomwise,0.0,0.1,ESR1_ago,5.0
832,selfies.atomwise,0.0,0.01,ESR1_ago,6.0
833,selfies.atomwise,0.0,0.1,ESR1_ago,6.0
834,selfies.atomwise,0.0,0.01,ESR1_ago,7.0
835,selfies.atomwise,0.0,0.1,ESR1_ago,7.0
836,selfies.atomwise,0.0,0.01,ESR1_ago,8.0
837,selfies.atomwise,0.0,0.1,ESR1_ago,8.0
838,selfies.atomwise,0.0,0.01,ESR1_ago,9.0
839,selfies.atomwise,0.0,0.1,ESR1_ago,9.0
840,selfies.atomwise,0.0,0.01,PPARG,0.0
841,selfies.atomwise,0.0,0.1,PPARG,0.0
842,selfies.atomwise,0.0,0.01,PPARG,1.0
843,selfies.atomwise,0.0,0.1,PPARG,1.0
844,selfies.atomwise,0.0,0.01,PPARG,2.0
845,selfies.atomwise,0.0,0.1,PPARG,2.0
846,selfies.atomwise,0.0,0.01,PPARG,3.0
847,selfies.atomwise,0.0,0.1,PPARG,3.0
848,selfies.atomwise,0.0,0.01,PPARG,4.0
849,selfies.atomwise,0.0,0.1,PPARG,4.0
850,selfies.atomwise,0.0,0.01,PPARG,5.0
851,selfies.atomwise,0.0,0.1,PPARG,5.0
852,selfies.atomwise,0.0,0.01,PPARG,6.0
853,selfies.atomwise,0.0,0.1,PPARG,6.0
854,selfies.atomwise,0.0,0.01,PPARG,7.0
855,selfies.atomwise,0.0,0.1,PPARG,7.0
856,selfies.atomwise,0.0,0.01,PPARG,8.0
857,selfies.atomwise,0.0,0.1,PPARG,8.0
858,selfies.atomwise,0.0,0.01,PPARG,9.0
859,selfies.atomwise,0.0,0.1,PPARG,9.0
860,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,0.0
861,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,0.0
862,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,1.0
863,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,1.0
864,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,2.0
865,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,2.0
866,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,3.0
867,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,3.0
868,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,4.0
869,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,4.0
870,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,5.0
871,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,5.0
872,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,6.0
873,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,6.0
874,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,7.0
875,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,7.0
876,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,8.0
877,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,8.0
878,selfies.atomwise,3.7366863905325447,0.01,ESR1_ant,9.0
879,selfies.atomwise,0.7649909145972139,0.1,ESR1_ant,9.0
880,selfies.atomwise,3.258781143136297,0.01,FEN1,0.0
881,selfies.atomwise,1.847680670625901,0.1,FEN1,0.0
882,selfies.atomwise,3.258781143136297,0.01,FEN1,1.0
883,selfies.atomwise,1.847680670625901,0.1,FEN1,1.0
884,selfies.atomwise,3.258781143136297,0.01,FEN1,2.0
885,selfies.atomwise,1.847680670625901,0.1,FEN1,2.0
886,selfies.atomwise,3.258781143136297,0.01,FEN1,3.0
887,selfies.atomwise,1.847680670625901,0.1,FEN1,3.0
888,selfies.atomwise,3.258781143136297,0.01,FEN1,4.0
889,selfies.atomwise,1.847680670625901,0.1,FEN1,4.0
890,selfies.atomwise,3.258781143136297,0.01,FEN1,5.0
891,selfies.atomwise,1.847680670625901,0.1,FEN1,5.0
892,selfies.atomwise,3.258781143136297,0.01,FEN1,6.0
893,selfies.atomwise,1.847680670625901,0.1,FEN1,6.0
894,selfies.atomwise,3.258781143136297,0.01,FEN1,7.0
895,selfies.atomwise,1.847680670625901,0.1,FEN1,7.0
896,selfies.atomwise,3.258781143136297,0.01,FEN1,8.0
897,selfies.atomwise,1.847680670625901,0.1,FEN1,8.0
898,selfies.atomwise,3.258781143136297,0.01,FEN1,9.0
899,selfies.atomwise,1.847680670625901,0.1,FEN1,9.0
900,ecfp,0.6693476977567886,0.01,ALDH1,0.0
901,ecfp,0.853653480888084,0.1,ALDH1,0.0
902,ecfp,0.6693476977567886,0.01,ALDH1,1.0
903,ecfp,0.853653480888084,0.1,ALDH1,1.0
904,ecfp,0.6693476977567886,0.01,ALDH1,2.0
905,ecfp,0.853653480888084,0.1,ALDH1,2.0
906,ecfp,0.6693476977567886,0.01,ALDH1,3.0
907,ecfp,0.853653480888084,0.1,ALDH1,3.0
908,ecfp,0.6693476977567886,0.01,ALDH1,4.0
909,ecfp,0.853653480888084,0.1,ALDH1,4.0
910,ecfp,0.6693476977567886,0.01,ALDH1,5.0
911,ecfp,0.853653480888084,0.1,ALDH1,5.0
912,ecfp,0.6693476977567886,0.01,ALDH1,6.0
913,ecfp,0.853653480888084,0.1,ALDH1,6.0
914,ecfp,0.6693476977567886,0.01,ALDH1,7.0
915,ecfp,0.853653480888084,0.1,ALDH1,7.0
916,ecfp,0.6693476977567886,0.01,ALDH1,8.0
917,ecfp,0.853653480888084,0.1,ALDH1,8.0
918,ecfp,0.6693476977567886,0.01,ALDH1,9.0
919,ecfp,0.853653480888084,0.1,ALDH1,9.0
920,ecfp,2.379506458453827,0.01,GBA,0.0
921,ecfp,1.4284749816750897,0.1,GBA,0.0
922,ecfp,2.379506458453827,0.01,GBA,1.0
923,ecfp,1.4284749816750897,0.1,GBA,1.0
924,ecfp,2.379506458453827,0.01,GBA,2.0
925,ecfp,1.4284749816750897,0.1,GBA,2.0
926,ecfp,2.379506458453827,0.01,GBA,3.0
927,ecfp,1.4284749816750897,0.1,GBA,3.0
928,ecfp,2.379506458453827,0.01,GBA,4.0
929,ecfp,1.4284749816750897,0.1,GBA,4.0
930,ecfp,2.379506458453827,0.01,GBA,5.0
931,ecfp,1.4284749816750897,0.1,GBA,5.0
932,ecfp,2.379506458453827,0.01,GBA,6.0
933,ecfp,1.4284749816750897,0.1,GBA,6.0
934,ecfp,2.379506458453827,0.01,GBA,7.0
935,ecfp,1.4284749816750897,0.1,GBA,7.0
936,ecfp,2.379506458453827,0.01,GBA,8.0
937,ecfp,1.4284749816750897,0.1,GBA,8.0
938,ecfp,2.379506458453827,0.01,GBA,9.0
939,ecfp,1.4284749816750897,0.1,GBA,9.0
940,ecfp,0.0,0.01,ESR1_ago,0.0
941,ecfp,3.3309523809523807,0.1,ESR1_ago,0.0
942,ecfp,0.0,0.01,ESR1_ago,1.0
943,ecfp,3.3309523809523807,0.1,ESR1_ago,1.0
944,ecfp,0.0,0.01,ESR1_ago,2.0
945,ecfp,3.3309523809523807,0.1,ESR1_ago,2.0
946,ecfp,0.0,0.01,ESR1_ago,3.0
947,ecfp,3.3309523809523807,0.1,ESR1_ago,3.0
948,ecfp,0.0,0.01,ESR1_ago,4.0
949,ecfp,3.3309523809523807,0.1,ESR1_ago,4.0
950,ecfp,0.0,0.01,ESR1_ago,5.0
951,ecfp,3.3309523809523807,0.1,ESR1_ago,5.0
952,ecfp,0.0,0.01,ESR1_ago,6.0
953,ecfp,3.3309523809523807,0.1,ESR1_ago,6.0
954,ecfp,0.0,0.01,ESR1_ago,7.0
955,ecfp,3.3309523809523807,0.1,ESR1_ago,7.0
956,ecfp,0.0,0.01,ESR1_ago,8.0
957,ecfp,3.3309523809523807,0.1,ESR1_ago,8.0
958,ecfp,0.0,0.01,ESR1_ago,9.0
959,ecfp,3.3309523809523807,0.1,ESR1_ago,9.0
960,ecfp,0.45232617781637396,0.01,VDR,0.0
961,ecfp,0.49772638023782195,0.1,VDR,0.0
962,ecfp,0.45232617781637396,0.01,VDR,1.0
963,ecfp,0.49772638023782195,0.1,VDR,1.0
964,ecfp,0.45232617781637396,0.01,VDR,2.0
965,ecfp,0.49772638023782195,0.1,VDR,2.0
966,ecfp,0.45232617781637396,0.01,VDR,3.0
967,ecfp,0.49772638023782195,0.1,VDR,3.0
968,ecfp,0.45232617781637396,0.01,VDR,4.0
969,ecfp,0.49772638023782195,0.1,VDR,4.0
970,ecfp,0.45232617781637396,0.01,VDR,5.0
971,ecfp,0.49772638023782195,0.1,VDR,5.0
972,ecfp,0.45232617781637396,0.01,VDR,6.0
973,ecfp,0.49772638023782195,0.1,VDR,6.0
974,ecfp,0.45232617781637396,0.01,VDR,7.0
975,ecfp,0.49772638023782195,0.1,VDR,7.0
976,ecfp,0.45232617781637396,0.01,VDR,8.0
977,ecfp,0.49772638023782195,0.1,VDR,8.0
978,ecfp,0.45232617781637396,0.01,VDR,9.0
979,ecfp,0.49772638023782195,0.1,VDR,9.0
980,ecfp,2.186866053654375,0.01,PKM2,0.0
981,ecfp,1.0948549163289132,0.1,PKM2,0.0
982,ecfp,2.186866053654375,0.01,PKM2,1.0
983,ecfp,1.0948549163289132,0.1,PKM2,1.0
984,ecfp,2.186866053654375,0.01,PKM2,2.0
985,ecfp,1.0948549163289132,0.1,PKM2,2.0
986,ecfp,2.186866053654375,0.01,PKM2,3.0
987,ecfp,1.0948549163289132,0.1,PKM2,3.0
988,ecfp,2.186866053654375,0.01,PKM2,4.0
989,ecfp,1.0948549163289132,0.1,PKM2,4.0
990,ecfp,2.186866053654375,0.01,PKM2,5.0
991,ecfp,1.0948549163289132,0.1,PKM2,5.0
992,ecfp,2.186866053654375,0.01,PKM2,6.0
993,ecfp,1.0948549163289132,0.1,PKM2,6.0
994,ecfp,2.186866053654375,0.01,PKM2,7.0
995,ecfp,1.0948549163289132,0.1,PKM2,7.0
996,ecfp,2.186866053654375,0.01,PKM2,8.0
997,ecfp,1.0948549163289132,0.1,PKM2,8.0
998,ecfp,2.186866053654375,0.01,PKM2,9.0
999,ecfp,1.0948549163289132,0.1,PKM2,9.0
1000,ecfp,1.2933585401939833,0.01,MAPK1,0.0
1001,ecfp,2.207090876087064,0.1,MAPK1,0.0
1002,ecfp,1.2933585401939833,0.01,MAPK1,1.0
1003,ecfp,2.207090876087064,0.1,MAPK1,1.0
1004,ecfp,1.2933585401939833,0.01,MAPK1,2.0
1005,ecfp,2.207090876087064,0.1,MAPK1,2.0
1006,ecfp,1.2933585401939833,0.01,MAPK1,3.0
1007,ecfp,2.207090876087064,0.1,MAPK1,3.0
1008,ecfp,1.2933585401939833,0.01,MAPK1,4.0
1009,ecfp,2.207090876087064,0.1,MAPK1,4.0
1010,ecfp,1.2933585401939833,0.01,MAPK1,5.0
1011,ecfp,2.207090876087064,0.1,MAPK1,5.0
1012,ecfp,1.2933585401939833,0.01,MAPK1,6.0
1013,ecfp,2.207090876087064,0.1,MAPK1,6.0
1014,ecfp,1.2933585401939833,0.01,MAPK1,7.0
1015,ecfp,2.207090876087064,0.1,MAPK1,7.0
1016,ecfp,1.2933585401939833,0.01,MAPK1,8.0
1017,ecfp,2.207090876087064,0.1,MAPK1,8.0
1018,ecfp,1.2933585401939833,0.01,MAPK1,9.0
1019,ecfp,2.207090876087064,0.1,MAPK1,9.0
1020,ecfp,1.0862603810454323,0.01,FEN1,0.0
1021,ecfp,1.7389935723537893,0.1,FEN1,0.0
1022,ecfp,1.0862603810454323,0.01,FEN1,1.0
1023,ecfp,1.7389935723537893,0.1,FEN1,1.0
1024,ecfp,1.0862603810454323,0.01,FEN1,2.0
1025,ecfp,1.7389935723537893,0.1,FEN1,2.0
1026,ecfp,1.0862603810454323,0.01,FEN1,3.0
1027,ecfp,1.7389935723537893,0.1,FEN1,3.0
1028,ecfp,1.0862603810454323,0.01,FEN1,4.0
1029,ecfp,1.7389935723537893,0.1,FEN1,4.0
1030,ecfp,1.0862603810454323,0.01,FEN1,5.0
1031,ecfp,1.7389935723537893,0.1,FEN1,5.0
1032,ecfp,1.0862603810454323,0.01,FEN1,6.0
1033,ecfp,1.7389935723537893,0.1,FEN1,6.0
1034,ecfp,1.0862603810454323,0.01,FEN1,7.0
1035,ecfp,1.7389935723537893,0.1,FEN1,7.0
1036,ecfp,1.0862603810454323,0.01,FEN1,8.0
1037,ecfp,1.7389935723537893,0.1,FEN1,8.0
1038,ecfp,1.0862603810454323,0.01,FEN1,9.0
1039,ecfp,1.7389935723537893,0.1,FEN1,9.0
1040,ecfp,26.734693877551017,0.01,PPARG,0.0
1041,ecfp,5.7142857142857135,0.1,PPARG,0.0
1042,ecfp,26.734693877551017,0.01,PPARG,1.0
1043,ecfp,5.7142857142857135,0.1,PPARG,1.0
1044,ecfp,26.734693877551017,0.01,PPARG,2.0
1045,ecfp,5.7142857142857135,0.1,PPARG,2.0
1046,ecfp,26.734693877551017,0.01,PPARG,3.0
1047,ecfp,5.7142857142857135,0.1,PPARG,3.0
1048,ecfp,26.734693877551017,0.01,PPARG,4.0
1049,ecfp,5.7142857142857135,0.1,PPARG,4.0
1050,ecfp,26.734693877551017,0.01,PPARG,5.0
1051,ecfp,5.7142857142857135,0.1,PPARG,5.0
1052,ecfp,26.734693877551017,0.01,PPARG,6.0
1053,ecfp,5.7142857142857135,0.1,PPARG,6.0
1054,ecfp,26.734693877551017,0.01,PPARG,7.0
1055,ecfp,5.7142857142857135,0.1,PPARG,7.0
1056,ecfp,26.734693877551017,0.01,PPARG,8.0
1057,ecfp,5.7142857142857135,0.1,PPARG,8.0
1058,ecfp,26.734693877551017,0.01,PPARG,9.0
1059,ecfp,5.7142857142857135,0.1,PPARG,9.0
1060,ecfp,8.301204819277107,0.01,MTORC1,0.0
1061,ecfp,3.332527206771463,0.1,MTORC1,0.0
1062,ecfp,8.301204819277107,0.01,MTORC1,1.0
1063,ecfp,3.332527206771463,0.1,MTORC1,1.0
1064,ecfp,8.301204819277107,0.01,MTORC1,2.0
1065,ecfp,3.332527206771463,0.1,MTORC1,2.0
1066,ecfp,8.301204819277107,0.01,MTORC1,3.0
1067,ecfp,3.332527206771463,0.1,MTORC1,3.0
1068,ecfp,8.301204819277107,0.01,MTORC1,4.0
1069,ecfp,3.332527206771463,0.1,MTORC1,4.0
1070,ecfp,8.301204819277107,0.01,MTORC1,5.0
1071,ecfp,3.332527206771463,0.1,MTORC1,5.0
1072,ecfp,8.301204819277107,0.01,MTORC1,6.0
1073,ecfp,3.332527206771463,0.1,MTORC1,6.0
1074,ecfp,8.301204819277107,0.01,MTORC1,7.0
1075,ecfp,3.332527206771463,0.1,MTORC1,7.0
1076,ecfp,8.301204819277107,0.01,MTORC1,8.0
1077,ecfp,3.332527206771463,0.1,MTORC1,8.0
1078,ecfp,8.301204819277107,0.01,MTORC1,9.0
1079,ecfp,3.332527206771463,0.1,MTORC1,9.0
1080,ecfp,7.473372781065089,0.01,ESR1_ant,0.0
1081,ecfp,2.677468201090248,0.1,ESR1_ant,0.0
1082,ecfp,7.473372781065089,0.01,ESR1_ant,1.0
1083,ecfp,2.677468201090248,0.1,ESR1_ant,1.0
1084,ecfp,7.473372781065089,0.01,ESR1_ant,2.0
1085,ecfp,2.677468201090248,0.1,ESR1_ant,2.0
1086,ecfp,7.473372781065089,0.01,ESR1_ant,3.0
1087,ecfp,2.677468201090248,0.1,ESR1_ant,3.0
1088,ecfp,7.473372781065089,0.01,ESR1_ant,4.0
1089,ecfp,2.677468201090248,0.1,ESR1_ant,4.0
1090,ecfp,7.473372781065089,0.01,ESR1_ant,5.0
1091,ecfp,2.677468201090248,0.1,ESR1_ant,5.0
1092,ecfp,7.473372781065089,0.01,ESR1_ant,6.0
1093,ecfp,2.677468201090248,0.1,ESR1_ant,6.0
1094,ecfp,7.473372781065089,0.01,ESR1_ant,7.0
1095,ecfp,2.677468201090248,0.1,ESR1_ant,7.0
1096,ecfp,7.473372781065089,0.01,ESR1_ant,8.0
1097,ecfp,2.677468201090248,0.1,ESR1_ant,8.0
1098,ecfp,7.473372781065089,0.01,ESR1_ant,9.0
1099,ecfp,2.677468201090248,0.1,ESR1_ant,9.0
1100,ecfp,0.0,0.01,OPRK1,0.0
1101,ecfp,1.6666666666666665,0.1,OPRK1,0.0
1102,ecfp,0.0,0.01,OPRK1,1.0
1103,ecfp,1.6666666666666665,0.1,OPRK1,1.0
1104,ecfp,0.0,0.01,OPRK1,2.0
1105,ecfp,1.6666666666666665,0.1,OPRK1,2.0
1106,ecfp,0.0,0.01,OPRK1,3.0
1107,ecfp,1.6666666666666665,0.1,OPRK1,3.0
1108,ecfp,0.0,0.01,OPRK1,4.0
1109,ecfp,1.6666666666666665,0.1,OPRK1,4.0
1110,ecfp,0.0,0.01,OPRK1,5.0
1111,ecfp,1.6666666666666665,0.1,OPRK1,5.0
1112,ecfp,0.0,0.01,OPRK1,6.0
1113,ecfp,1.6666666666666665,0.1,OPRK1,6.0
1114,ecfp,0.0,0.01,OPRK1,7.0
1115,ecfp,1.6666666666666665,0.1,OPRK1,7.0
1116,ecfp,0.0,0.01,OPRK1,8.0
1117,ecfp,1.6666666666666665,0.1,OPRK1,8.0
1118,ecfp,0.0,0.01,OPRK1,9.0
1119,ecfp,1.6666666666666665,0.1,OPRK1,9.0
1120,ecfp,4.080977345066467,0.01,KAT2A,0.0
1121,ecfp,2.0407227003658446,0.1,KAT2A,0.0
1122,ecfp,4.080977345066467,0.01,KAT2A,1.0
1123,ecfp,2.0407227003658446,0.1,KAT2A,1.0
1124,ecfp,4.080977345066467,0.01,KAT2A,2.0
1125,ecfp,2.0407227003658446,0.1,KAT2A,2.0
1126,ecfp,4.080977345066467,0.01,KAT2A,3.0
1127,ecfp,2.0407227003658446,0.1,KAT2A,3.0
1128,ecfp,4.080977345066467,0.01,KAT2A,4.0
1129,ecfp,2.0407227003658446,0.1,KAT2A,4.0
1130,ecfp,4.080977345066467,0.01,KAT2A,5.0
1131,ecfp,2.0407227003658446,0.1,KAT2A,5.0
1132,ecfp,4.080977345066467,0.01,KAT2A,6.0
1133,ecfp,2.0407227003658446,0.1,KAT2A,6.0
1134,ecfp,4.080977345066467,0.01,KAT2A,7.0
1135,ecfp,2.0407227003658446,0.1,KAT2A,7.0
1136,ecfp,4.080977345066467,0.01,KAT2A,8.0
1137,ecfp,2.0407227003658446,0.1,KAT2A,8.0
1138,ecfp,4.080977345066467,0.01,KAT2A,9.0
1139,ecfp,2.0407227003658446,0.1,KAT2A,9.0
1140,ecfp,0.0,0.01,IDH1,0.0
1141,ecfp,2.999734894510107,0.1,IDH1,0.0
1142,ecfp,0.0,0.01,IDH1,1.0
1143,ecfp,2.999734894510107,0.1,IDH1,1.0
1144,ecfp,0.0,0.01,IDH1,2.0
1145,ecfp,2.999734894510107,0.1,IDH1,2.0
1146,ecfp,0.0,0.01,IDH1,3.0
1147,ecfp,2.999734894510107,0.1,IDH1,3.0
1148,ecfp,0.0,0.01,IDH1,4.0
1149,ecfp,2.999734894510107,0.1,IDH1,4.0
1150,ecfp,0.0,0.01,IDH1,5.0
1151,ecfp,2.999734894510107,0.1,IDH1,5.0
1152,ecfp,0.0,0.01,IDH1,6.0
1153,ecfp,2.999734894510107,0.1,IDH1,6.0
1154,ecfp,0.0,0.01,IDH1,7.0
1155,ecfp,2.999734894510107,0.1,IDH1,7.0
1156,ecfp,0.0,0.01,IDH1,8.0
1157,ecfp,2.999734894510107,0.1,IDH1,8.0
1158,ecfp,0.0,0.01,IDH1,9.0
1159,ecfp,2.999734894510107,0.1,IDH1,9.0
1160,ecfp,19.309090909090912,0.01,TP53,0.0
1161,ecfp,4.962616822429907,0.1,TP53,0.0
1162,ecfp,19.309090909090912,0.01,TP53,1.0
1163,ecfp,4.962616822429907,0.1,TP53,1.0
1164,ecfp,19.309090909090912,0.01,TP53,2.0
1165,ecfp,4.962616822429907,0.1,TP53,2.0
1166,ecfp,19.309090909090912,0.01,TP53,3.0
1167,ecfp,4.962616822429907,0.1,TP53,3.0
1168,ecfp,19.309090909090912,0.01,TP53,4.0
1169,ecfp,4.962616822429907,0.1,TP53,4.0
1170,ecfp,19.309090909090912,0.01,TP53,5.0
1171,ecfp,4.962616822429907,0.1,TP53,5.0
1172,ecfp,19.309090909090912,0.01,TP53,6.0
1173,ecfp,4.962616822429907,0.1,TP53,6.0
1174,ecfp,19.309090909090912,0.01,TP53,7.0
1175,ecfp,4.962616822429907,0.1,TP53,7.0
1176,ecfp,19.309090909090912,0.01,TP53,8.0
1177,ecfp,4.962616822429907,0.1,TP53,8.0
1178,ecfp,19.309090909090912,0.01,TP53,9.0
1179,ecfp,4.962616822429907,0.1,TP53,9.0
1180,ecfp,0.0,0.01,ADRB2,0.0
1181,ecfp,0.0,0.1,ADRB2,0.0
1182,ecfp,0.0,0.01,ADRB2,1.0
1183,ecfp,0.0,0.1,ADRB2,1.0
1184,ecfp,0.0,0.01,ADRB2,2.0
1185,ecfp,0.0,0.1,ADRB2,2.0
1186,ecfp,0.0,0.01,ADRB2,3.0
1187,ecfp,0.0,0.1,ADRB2,3.0
1188,ecfp,0.0,0.01,ADRB2,4.0
1189,ecfp,0.0,0.1,ADRB2,4.0
1190,ecfp,0.0,0.01,ADRB2,5.0
1191,ecfp,0.0,0.1,ADRB2,5.0
1192,ecfp,0.0,0.01,ADRB2,6.0
1193,ecfp,0.0,0.1,ADRB2,6.0
1194,ecfp,0.0,0.01,ADRB2,7.0
1195,ecfp,0.0,0.1,ADRB2,7.0
1196,ecfp,0.0,0.01,ADRB2,8.0
1197,ecfp,0.0,0.1,ADRB2,8.0
1198,ecfp,0.0,0.01,ADRB2,9.0
1199,ecfp,0.0,0.1,ADRB2,9.0
1200,rf,56.48553981436248,0.01,FEN1,0.0
1201,rf,8.042845272136276,0.1,FEN1,0.0
1202,rf,53.22675867122619,0.01,FEN1,1.0
1203,rf,7.499409780775716,0.1,FEN1,1.0
1204,rf,52.14049829018075,0.01,FEN1,2.0
1205,rf,7.716783977319939,0.1,FEN1,2.0
1206,rf,53.22675867122619,0.01,FEN1,3.0
1207,rf,7.064661387687269,0.1,FEN1,3.0
1208,rf,57.57180019540792,0.01,FEN1,4.0
1209,rf,7.390722682503604,0.1,FEN1,4.0
1210,rf,53.22675867122619,0.01,FEN1,5.0
1211,rf,7.499409780775716,0.1,FEN1,5.0
1212,rf,55.399279433317055,0.01,FEN1,6.0
1213,rf,7.17334848595938,0.1,FEN1,6.0
1214,rf,52.14049829018075,0.01,FEN1,7.0
1215,rf,7.064661387687269,0.1,FEN1,7.0
1216,rf,55.399279433317055,0.01,FEN1,8.0
1217,rf,7.390722682503604,0.1,FEN1,8.0
1218,rf,56.48553981436248,0.01,FEN1,9.0
1219,rf,7.499409780775716,0.1,FEN1,9.0
1220,rf,29.97417218543046,0.01,IDH1,0.0
1221,rf,2.999734894510107,0.1,IDH1,0.0
1222,rf,19.982781456953646,0.01,IDH1,1.0
1223,rf,2.999734894510107,0.1,IDH1,1.0
1224,rf,9.991390728476823,0.01,IDH1,2.0
1225,rf,0.9999116315033691,0.1,IDH1,2.0
1226,rf,19.982781456953646,0.01,IDH1,3.0
1227,rf,1.9998232630067383,0.1,IDH1,3.0
1228,rf,0.0,0.01,IDH1,4.0
1229,rf,0.9999116315033691,0.1,IDH1,4.0
1230,rf,9.991390728476823,0.01,IDH1,5.0
1231,rf,1.9998232630067383,0.1,IDH1,5.0
1232,rf,9.991390728476823,0.01,IDH1,6.0
1233,rf,0.9999116315033691,0.1,IDH1,6.0
1234,rf,0.0,0.01,IDH1,7.0
1235,rf,1.9998232630067383,0.1,IDH1,7.0
1236,rf,19.982781456953646,0.01,IDH1,8.0
1237,rf,2.999734894510107,0.1,IDH1,8.0
1238,rf,9.991390728476823,0.01,IDH1,9.0
1239,rf,1.9998232630067383,0.1,IDH1,9.0
1240,rf,0.0,0.01,ESR1_ago,0.0
1241,rf,3.3309523809523807,0.1,ESR1_ago,0.0
1242,rf,0.0,0.01,ESR1_ago,1.0
1243,rf,3.3309523809523807,0.1,ESR1_ago,1.0
1244,rf,0.0,0.01,ESR1_ago,2.0
1245,rf,6.661904761904761,0.1,ESR1_ago,2.0
1246,rf,0.0,0.01,ESR1_ago,3.0
1247,rf,0.0,0.1,ESR1_ago,3.0
1248,rf,0.0,0.01,ESR1_ago,4.0
1249,rf,3.3309523809523807,0.1,ESR1_ago,4.0
1250,rf,0.0,0.01,ESR1_ago,5.0
1251,rf,3.3309523809523807,0.1,ESR1_ago,5.0
1252,rf,0.0,0.01,ESR1_ago,6.0
1253,rf,3.3309523809523807,0.1,ESR1_ago,6.0
1254,rf,0.0,0.01,ESR1_ago,7.0
1255,rf,0.0,0.1,ESR1_ago,7.0
1256,rf,0.0,0.01,ESR1_ago,8.0
1257,rf,3.3309523809523807,0.1,ESR1_ago,8.0
1258,rf,0.0,0.01,ESR1_ago,9.0
1259,rf,0.0,0.1,ESR1_ago,9.0
1260,rf,15.841228846910665,0.01,ALDH1,0.0
1261,rf,5.529219604967917,0.1,ALDH1,0.0
1262,rf,15.841228846910665,0.01,ALDH1,1.0
1263,rf,5.562696212061566,0.1,ALDH1,1.0
1264,rf,15.729670897284533,0.01,ALDH1,2.0
1265,rf,5.629649426248868,0.1,ALDH1,2.0
1266,rf,16.120123720975993,0.01,ALDH1,3.0
1267,rf,5.5515373430303505,0.1,ALDH1,3.0
1268,rf,16.231681670602125,0.01,ALDH1,4.0
1269,rf,5.523640170452308,0.1,ALDH1,4.0
1270,rf,15.39499704840614,0.01,ALDH1,5.0
1271,rf,5.4790046943274415,0.1,ALDH1,5.0
1272,rf,15.952786796536795,0.01,ALDH1,6.0
1273,rf,5.557116777545959,0.1,ALDH1,6.0
